File,Interaction,Gender,Duration,Emotion,Emotion_Id,Valence,Activation,Dominance
Ses01F_script01_2_F009-0,scripted,Female,9.159999999999997,angry,0,1.5000,2.0000,4.5000
Ses01F_script01_2_F010-0,scripted,Female,9.810000000000002,angry,0,1.5000,3.5000,4.5000
Ses01F_script01_2_F011-0,scripted,Female,3.5,angry,0,1.5000,3.5000,4.5000
Ses01F_script01_2_F012-0,scripted,Female,14.14,angry,0,1.5000,4.5000,5.0000
Ses01F_script01_2_F013-0,scripted,Female,10.210000000000008,angry,0,1.0000,4.5000,5.0000
Ses01F_script01_2_M001-3,scripted,Male,5.030000000000001,neutral,3,3.0000,3.0000,2.5000
Ses01F_script01_2_M004-3,scripted,Male,2.8000000000000043,neutral,3,2.5000,3.0000,2.5000
Ses01F_script01_2_M008-3,scripted,Male,2.210000000000008,neutral,3,2.0000,3.5000,3.0000
Ses01F_script01_2_M017-0,scripted,Male,6.590000000000003,angry,0,1.5000,4.0000,4.5000
Ses01F_script01_3_F000-3,scripted,Female,4.0958000000000006,neutral,3,4.0000,1.6667,2.3333
Ses01F_script01_3_F001-3,scripted,Female,4.6989,neutral,3,4.3333,2.0000,2.3333
Ses01F_script01_3_F002-3,scripted,Female,8.9607,neutral,3,3.3333,2.0000,2.3333
Ses01F_script01_3_F003-3,scripted,Female,7.824400000000001,neutral,3,3.0000,1.3333,2.3333
Ses01F_script01_3_F004-3,scripted,Female,3.280000000000001,neutral,3,3.3333,2.6667,2.6667
Ses01F_script01_3_F005-3,scripted,Female,4.509999999999998,neutral,3,3.3333,2.0000,1.6667
Ses01F_script01_3_F006-3,scripted,Female,4.883099999999999,neutral,3,3.0000,2.3333,2.3333
Ses01F_script01_3_F007-3,scripted,Female,2.8844000000000065,neutral,3,2.6667,1.3333,2.3333
Ses01F_script01_3_F008-3,scripted,Female,6.269999999999996,neutral,3,3.6667,2.6667,3.0000
Ses01F_script01_3_F009-3,scripted,Female,7.060000000000002,neutral,3,4.0000,3.0000,2.0000
Ses01F_script01_3_F010-1,scripted,Female,1.40270000000001,happy,1,4.6667,3.6667,2.3333
Ses01F_script01_3_F011-1,scripted,Female,2.7724999999999937,happy,1,4.6667,4.0000,2.6667
Ses01F_script01_3_F012-1,scripted,Female,5.147499999999994,happy,1,5.0000,4.3333,2.3333
Ses01F_script01_3_F013-1,scripted,Female,1.7999999999999972,happy,1,4.3333,3.3333,2.3333
Ses01F_script01_3_F014-3,scripted,Female,4.917500000000018,neutral,3,3.0000,2.6667,3.0000
Ses01F_script01_3_F015-3,scripted,Female,3.6045000000000016,neutral,3,3.0000,2.0000,2.3333
Ses01F_script01_3_F016-3,scripted,Female,2.988700000000023,neutral,3,2.6667,1.6667,1.6667
Ses01F_script01_3_F017-1,scripted,Female,2.1699999999999875,happy,1,4.3333,3.0000,2.6667
Ses01F_script01_3_F019-1,scripted,Female,2.7700000000000102,happy,1,4.3333,4.0000,3.3333
Ses01F_script01_3_F020-1,scripted,Female,7.471000000000004,happy,1,4.3333,3.6667,3.6667
Ses01F_script01_3_F021-1,scripted,Female,2.755000000000024,happy,1,4.0000,2.3333,3.0000
Ses01F_script01_3_F022-3,scripted,Female,5.3700000000000045,neutral,3,3.3333,1.6667,3.0000
Ses01F_script01_3_F028-3,scripted,Female,2.5300000000000296,neutral,3,2.6667,2.3333,1.6667
Ses01F_script01_3_F029-3,scripted,Female,2.232500000000016,neutral,3,2.3333,2.0000,2.0000
Ses01F_script01_3_F030-2,scripted,Female,2.599999999999966,sad,2,1.6667,2.3333,1.3333
Ses01F_script01_3_F031-3,scripted,Female,1.5600000000000023,neutral,3,2.0000,1.0000,1.3333
Ses01F_script01_3_F035-1,scripted,Female,3.490000000000009,happy,1,4.0000,2.0000,2.3333
Ses01F_script01_3_M000-3,scripted,Male,4.58,neutral,3,4.0000,1.6667,2.0000
Ses01F_script01_3_M001-3,scripted,Male,2.8048,neutral,3,3.0000,2.0000,2.3333
Ses01F_script01_3_M003-3,scripted,Male,2.3200000000000003,neutral,3,4.0000,2.6667,1.6667
Ses01F_script01_3_M004-3,scripted,Male,2.299999999999997,neutral,3,3.0000,3.0000,2.6667
Ses01F_script01_3_M005-3,scripted,Male,9.280000000000001,neutral,3,4.0000,2.6667,2.3333
Ses01F_script01_3_M008-1,scripted,Male,7.510000000000005,happy,1,4.6667,3.6667,2.6667
Ses01F_script01_3_M009-1,scripted,Male,8.448299999999989,happy,1,4.6667,4.0000,2.3333
Ses01F_script01_3_M010-1,scripted,Male,11.257199999999997,happy,1,4.3333,4.0000,2.6667
Ses01F_script01_3_M015-1,scripted,Male,2.960000000000008,happy,1,4.0000,4.0000,3.3333
Ses01F_script01_3_M016-1,scripted,Male,1.8799999999999955,happy,1,4.0000,3.3333,2.3333
Ses01F_script01_3_M017-1,scripted,Male,2.0625,happy,1,4.0000,3.0000,3.3333
Ses01F_script01_3_M019-1,scripted,Male,5.637500000000017,happy,1,4.3333,3.3333,3.6667
Ses01F_script01_3_M020-1,scripted,Male,2.3000000000000114,happy,1,4.0000,3.6667,2.3333
Ses01F_script01_3_M021-2,scripted,Male,3.5600000000000023,sad,2,2.6667,2.6667,2.6667
Ses01F_script01_3_M022-2,scripted,Male,2.819999999999993,sad,2,3.0000,2.0000,2.0000
Ses01F_script01_3_M023-2,scripted,Male,7.575200000000024,sad,2,2.3333,3.0000,2.3333
Ses01F_script01_3_M024-2,scripted,Male,3.6899999999999977,sad,2,2.3333,3.0000,2.3333
Ses01F_script01_3_M025-2,scripted,Male,8.230000000000018,sad,2,2.6667,3.0000,2.3333
Ses01F_script01_3_M026-2,scripted,Male,3.2117000000000075,sad,2,2.0000,1.6667,2.3333
Ses01F_script01_3_M027-2,scripted,Male,2.2275000000000205,sad,2,2.3333,1.6667,2.6667
Ses01F_script01_3_M028-2,scripted,Male,11.062400000000025,sad,2,1.6667,3.3333,3.6667
Ses01F_script01_3_M029-2,scripted,Male,20.849999999999966,sad,2,2.3333,2.3333,2.6667
Ses01F_script01_3_M030-2,scripted,Male,15.2149,sad,2,2.0000,2.3333,3.6667
Ses01F_script01_3_M032-2,scripted,Male,13.32000000000005,sad,2,2.0000,3.0000,3.3333
Ses01F_script01_3_M033-2,scripted,Male,18.098299999999995,sad,2,1.6667,3.3333,3.3333
Ses01F_script01_3_M036-2,scripted,Male,10.67999999999995,sad,2,2.0000,2.6667,2.3333
Ses01F_script01_3_M037-3,scripted,Male,3.0597999999999956,neutral,3,2.3333,2.3333,2.3333
Ses01F_script02_1_F000-3,scripted,Female,2.0700000000000003,neutral,3,2.5000,2.0000,2.0000
Ses01F_script02_1_F004-3,scripted,Female,2.1799999999999997,neutral,3,2.0000,3.0000,3.0000
Ses01F_script02_1_F006-0,scripted,Female,2.969999999999999,angry,0,2.0000,3.5000,3.0000
Ses01F_script02_1_F007-0,scripted,Female,1.8200000000000003,angry,0,2.0000,3.5000,2.5000
Ses01F_script02_1_F008-3,scripted,Female,1.3700000000000045,neutral,3,2.5000,1.5000,3.0000
Ses01F_script02_1_F009-1,scripted,Female,1.7824999999999989,happy,1,4.0000,2.5000,2.0000
Ses01F_script02_1_F010-2,scripted,Female,1.9200000000000017,sad,2,2.0000,2.0000,2.5000
Ses01F_script02_1_F015-3,scripted,Female,2.3246000000000038,neutral,3,2.5000,1.5000,2.5000
Ses01F_script02_1_F024-3,scripted,Female,2.6100000000000136,neutral,3,2.5000,1.5000,2.5000
Ses01F_script02_1_F025-3,scripted,Female,2.4699999999999704,neutral,3,2.5000,1.5000,2.0000
Ses01F_script02_1_M002-1,scripted,Male,3.039999999999999,happy,1,3.5000,4.5000,2.5000
Ses01F_script02_1_M007-3,scripted,Male,3.530000000000001,neutral,3,3.0000,2.5000,2.5000
Ses01F_script02_1_M008-3,scripted,Male,1.5499999999999972,neutral,3,3.0000,2.0000,2.0000
Ses01F_script02_1_M009-3,scripted,Male,1.7199999999999989,neutral,3,2.5000,2.0000,2.0000
Ses01F_script02_1_M010-3,scripted,Male,1.1300000000000026,neutral,3,3.0000,3.5000,1.5000
Ses01F_script02_1_M011-3,scripted,Male,6.721600000000002,neutral,3,2.5000,2.0000,2.0000
Ses01F_script02_1_M013-3,scripted,Male,3.9873000000000047,neutral,3,3.0000,3.0000,2.0000
Ses01F_script02_1_M014-3,scripted,Male,10.487899999999996,neutral,3,3.5000,3.0000,2.0000
Ses01F_script02_1_M015-3,scripted,Male,6.701499999999996,neutral,3,3.5000,3.0000,2.5000
Ses01F_script02_1_M016-1,scripted,Male,5.760000000000005,happy,1,4.0000,4.0000,2.5000
Ses01F_script02_1_M020-3,scripted,Male,1.8900000000000006,neutral,3,4.0000,3.0000,2.5000
Ses01F_script02_1_M021-3,scripted,Male,2.2099999999999937,neutral,3,3.0000,2.0000,2.5000
Ses01F_script02_1_M023-3,scripted,Male,1.9299999999999784,neutral,3,2.5000,2.0000,1.5000
Ses01F_script02_1_M024-3,scripted,Male,12.859999999999985,neutral,3,3.0000,3.0000,2.5000
Ses01F_script02_1_M025-3,scripted,Male,13.092299999999994,neutral,3,3.0000,3.0000,2.5000
Ses01F_script02_1_M026-3,scripted,Male,5.152500000000003,neutral,3,3.5000,3.0000,3.0000
Ses01F_script02_1_M029-3,scripted,Male,7.377499999999998,neutral,3,3.5000,3.0000,2.5000
Ses01F_script02_1_M031-3,scripted,Male,7.009999999999991,neutral,3,3.5000,3.0000,2.0000
Ses01F_script02_1_M032-3,scripted,Male,6.657499999999999,neutral,3,3.0000,2.5000,2.0000
Ses01F_script02_1_M033-3,scripted,Male,2.2700000000000102,neutral,3,3.5000,2.5000,3.0000
Ses01F_script02_1_M034-3,scripted,Male,5.5400000000000205,neutral,3,3.0000,2.5000,3.0000
Ses01F_script02_1_M035-1,scripted,Male,7.324000000000012,happy,1,3.0000,4.0000,2.5000
Ses01F_script02_1_M036-1,scripted,Male,8.272500000000008,happy,1,3.5000,3.5000,2.5000
Ses01F_script02_1_M038-1,scripted,Male,14.622500000000002,happy,1,3.5000,3.5000,2.5000
Ses01F_script02_1_M040-1,scripted,Male,7.414800000000014,happy,1,3.0000,3.5000,2.5000
Ses01F_script02_1_M043-1,scripted,Male,2.9390999999999963,happy,1,4.0000,3.0000,2.0000
Ses01F_script02_1_M044-1,scripted,Male,3.6882999999999697,happy,1,4.0000,2.0000,1.5000
Ses01F_script02_2_F000-3,scripted,Female,2.4780999999999995,neutral,3,3.0000,1.5000,2.5000
Ses01F_script02_2_F001-3,scripted,Female,1.8725000000000005,neutral,3,2.5000,2.0000,3.0000
Ses01F_script02_2_F006-0,scripted,Female,6.289999999999999,angry,0,1.5000,4.5000,4.0000
Ses01F_script02_2_F008-0,scripted,Female,5.994500000000002,angry,0,1.5000,3.0000,3.5000
Ses01F_script02_2_F009-0,scripted,Female,4.200000000000003,angry,0,2.0000,4.0000,4.0000
Ses01F_script02_2_F010-0,scripted,Female,3.610500000000002,angry,0,2.0000,3.5000,3.5000
Ses01F_script02_2_F015-2,scripted,Female,10.497200000000007,sad,2,1.5000,2.5000,2.5000
Ses01F_script02_2_F016-0,scripted,Female,3.170000000000016,angry,0,1.5000,4.5000,4.0000
Ses01F_script02_2_F017-3,scripted,Female,6.949999999999989,neutral,3,2.5000,2.0000,2.0000
Ses01F_script02_2_F019-1,scripted,Female,16.27110000000002,happy,1,3.0000,2.5000,2.5000
Ses01F_script02_2_F022-2,scripted,Female,6.375,sad,2,2.0000,1.5000,2.5000
Ses01F_script02_2_F023-3,scripted,Female,2.324399999999997,neutral,3,2.0000,1.5000,2.5000
Ses01F_script02_2_F026-3,scripted,Female,1.841799999999978,neutral,3,4.0000,1.5000,3.0000
Ses01F_script02_2_F034-2,scripted,Female,4.470000000000027,sad,2,2.5000,2.0000,2.0000
Ses01F_script02_2_F035-2,scripted,Female,13.542599999999993,sad,2,2.0000,2.5000,2.0000
Ses01F_script02_2_F036-2,scripted,Female,2.170000000000016,sad,2,2.5000,2.5000,1.5000
Ses01F_script02_2_F040-2,scripted,Female,9.989599999999996,sad,2,2.0000,1.5000,2.0000
Ses01F_script02_2_F041-3,scripted,Female,5.615499999999997,neutral,3,3.0000,1.5000,2.5000
Ses01F_script02_2_F042-1,scripted,Female,6.230000000000018,happy,1,4.0000,2.0000,2.0000
Ses01F_script02_2_F043-1,scripted,Female,3.8349999999999795,happy,1,4.0000,3.0000,2.5000
Ses01F_script02_2_F044-1,scripted,Female,2.1351000000000226,happy,1,4.0000,2.5000,2.0000
Ses01F_script02_2_F045-1,scripted,Female,4.5931000000000495,happy,1,3.5000,1.5000,1.5000
Ses01F_script02_2_F046-2,scripted,Female,2.524000000000001,sad,2,3.0000,1.5000,2.0000
Ses01F_script02_2_F047-3,scripted,Female,2.9458000000000197,neutral,3,3.5000,2.5000,2.0000
Ses01F_script02_2_M000-1,scripted,Male,3.0975,happy,1,4.5000,3.5000,2.5000
Ses01F_script02_2_M001-1,scripted,Male,2.4400000000000004,happy,1,4.5000,2.5000,2.0000
Ses01F_script02_2_M002-3,scripted,Male,2.4231,neutral,3,3.5000,2.5000,2.0000
Ses01F_script02_2_M006-3,scripted,Male,6.890000000000001,neutral,3,3.0000,2.0000,1.5000
Ses01F_script02_2_M016-3,scripted,Male,15.63500000000002,neutral,3,2.5000,2.5000,2.5000
Ses01F_script02_2_M017-3,scripted,Male,5.492500000000007,neutral,3,2.5000,2.5000,2.5000
Ses01F_script02_2_M019-3,scripted,Male,10.555000000000007,neutral,3,3.0000,3.0000,2.5000
Ses01F_script02_2_M021-3,scripted,Male,5.087299999999999,neutral,3,3.0000,2.5000,1.5000
Ses01F_script02_2_M022-3,scripted,Male,5.362300000000005,neutral,3,3.5000,2.5000,1.5000
Ses01F_script02_2_M023-3,scripted,Male,2.960000000000008,neutral,3,3.5000,2.5000,2.0000
Ses01F_script02_2_M024-1,scripted,Male,1.829999999999984,happy,1,4.0000,2.5000,2.0000
Ses01F_script02_2_M026-1,scripted,Male,3.9904000000000224,happy,1,3.5000,2.5000,1.5000
Ses01F_script02_2_M033-3,scripted,Male,3.0249999999999773,neutral,3,2.5000,1.5000,2.5000
Ses01F_script02_2_M037-2,scripted,Male,2.892099999999971,sad,2,2.0000,2.0000,1.0000
Ses01F_script02_2_M038-2,scripted,Male,3.624400000000037,sad,2,2.0000,2.5000,2.5000
Ses01F_script02_2_M040-3,scripted,Male,6.78000000000003,neutral,3,3.0000,2.5000,2.5000
Ses01F_script02_2_M042-3,scripted,Male,4.258699999999976,neutral,3,4.0000,2.5000,2.5000
Ses01F_script02_2_M043-3,scripted,Male,1.4024,neutral,3,4.0000,2.0000,2.5000
Ses01F_script02_2_M044-1,scripted,Male,3.1760000000000446,happy,1,4.0000,2.5000,2.5000
Ses01F_script02_2_M046-1,scripted,Male,1.890199999999993,happy,1,4.0000,2.5000,1.5000
Ses01F_script02_2_M047-3,scripted,Male,4.234700000000032,neutral,3,3.0000,2.5000,2.0000
Ses01F_script02_2_M048-3,scripted,Male,7.0,neutral,3,3.5000,3.0000,2.5000
Ses01F_script02_2_M049-1,scripted,Male,2.485500000000002,happy,1,3.5000,2.5000,2.5000
Ses01F_script03_1_F005-1,scripted,Female,6.469999999999999,happy,1,4.0000,4.0000,2.5000
Ses01F_script03_1_F006-1,scripted,Female,2.534000000000006,happy,1,4.0000,3.0000,2.5000
Ses01F_script03_1_F007-1,scripted,Female,2.1899999999999977,happy,1,4.0000,3.0000,2.5000
Ses01F_script03_1_F010-1,scripted,Female,2.530000000000001,happy,1,3.5000,3.5000,2.5000
Ses01F_script03_1_F011-1,scripted,Female,3.7900000000000063,happy,1,4.0000,3.5000,2.5000
Ses01F_script03_1_F012-1,scripted,Female,1.519999999999996,happy,1,3.5000,2.0000,2.0000
Ses01F_script03_1_F020-1,scripted,Female,4.579999999999984,happy,1,4.0000,4.0000,2.5000
Ses01F_script03_1_F021-1,scripted,Female,3.967500000000001,happy,1,4.0000,3.0000,3.0000
Ses01F_script03_1_F022-1,scripted,Female,9.159999999999997,happy,1,4.0000,3.5000,3.0000
Ses01F_script03_1_F024-1,scripted,Female,5.069999999999993,happy,1,5.0000,4.5000,2.5000
Ses01F_script03_1_F029-1,scripted,Female,12.210000000000008,happy,1,4.0000,4.0000,2.5000
Ses01F_script03_1_F030-1,scripted,Female,7.180000000000007,happy,1,4.0000,3.0000,2.5000
Ses01F_script03_1_M005-1,scripted,Male,2.66,happy,1,4.0000,3.0000,2.0000
Ses01F_script03_1_M007-1,scripted,Male,6.274999999999999,happy,1,4.5000,3.5000,2.5000
Ses01F_script03_1_M008-1,scripted,Male,5.264200000000002,happy,1,4.0000,3.0000,2.0000
Ses01F_script03_1_M009-1,scripted,Male,2.049999999999997,happy,1,4.0000,2.5000,2.5000
Ses01F_script03_1_M010-1,scripted,Male,8.06000000000001,happy,1,4.0000,3.5000,2.5000
Ses01F_script03_1_M013-1,scripted,Male,10.198000000000008,happy,1,4.0000,3.5000,2.5000
Ses01F_script03_1_M018-1,scripted,Male,2.4476999999999975,happy,1,4.0000,3.0000,2.0000
Ses01F_script03_1_M021-1,scripted,Male,3.992500000000007,happy,1,4.0000,3.0000,2.5000
Ses01F_script03_1_M024-1,scripted,Male,12.58499999999998,happy,1,4.5000,3.5000,3.0000
Ses01F_script03_1_M025-1,scripted,Male,7.5800000000000125,happy,1,4.0000,3.0000,2.5000
Ses01F_script03_1_M026-1,scripted,Male,16.629999999999995,happy,1,4.0000,3.5000,2.5000
Ses01F_script03_1_M034-1,scripted,Male,4.27000000000001,happy,1,4.0000,3.5000,2.5000
Ses01F_script03_1_M036-1,scripted,Male,5.1825000000000045,happy,1,4.0000,4.5000,2.5000
Ses01F_script03_1_M037-1,scripted,Male,5.052500000000009,happy,1,4.0000,2.5000,2.0000
Ses01F_script03_2_F000-1,scripted,Female,5.250000000000001,happy,1,4.0000,3.0000,4.0000
Ses01F_script03_2_F001-1,scripted,Female,4.07,happy,1,3.5000,3.5000,4.0000
Ses01F_script03_2_F002-1,scripted,Female,3.8200000000000003,happy,1,4.0000,3.5000,4.0000
Ses01F_script03_2_F004-3,scripted,Female,5.649999999999999,neutral,3,3.5000,3.5000,4.5000
Ses01F_script03_2_F005-3,scripted,Female,2.032499999999999,neutral,3,3.5000,2.0000,3.5000
Ses01F_script03_2_F013-0,scripted,Female,2.0785000000000053,angry,0,1.5000,3.0000,4.0000
Ses01F_script03_2_F014-0,scripted,Female,2.180000000000007,angry,0,1.5000,3.0000,4.5000
Ses01F_script03_2_F015-0,scripted,Female,4.748799999999989,angry,0,2.5000,3.0000,4.0000
Ses01F_script03_2_F016-0,scripted,Female,4.590000000000003,angry,0,4.0000,3.0000,4.5000
Ses01F_script03_2_F017-0,scripted,Female,1.7699999999999818,angry,0,2.0000,2.5000,3.5000
Ses01F_script03_2_F018-0,scripted,Female,1.8400000000000034,angry,0,1.5000,2.5000,4.0000
Ses01F_script03_2_F021-0,scripted,Female,8.516600000000011,angry,0,1.0000,4.5000,5.0000
Ses01F_script03_2_F022-0,scripted,Female,2.6299999999999955,angry,0,2.5000,4.0000,5.0000
Ses01F_script03_2_F023-0,scripted,Female,2.240000000000009,angry,0,2.5000,3.0000,4.5000
Ses01F_script03_2_F024-0,scripted,Female,4.349999999999994,angry,0,2.0000,2.5000,4.0000
Ses01F_script03_2_F025-0,scripted,Female,2.8799999999999955,angry,0,1.5000,2.5000,4.0000
Ses01F_script03_2_F026-0,scripted,Female,5.849999999999994,angry,0,3.5000,2.5000,3.5000
Ses01F_script03_2_F027-0,scripted,Female,1.9769000000000005,angry,0,2.0000,2.5000,3.5000
Ses01F_script03_2_F028-0,scripted,Female,2.469999999999999,angry,0,1.5000,3.5000,4.5000
Ses01F_script03_2_F029-0,scripted,Female,3.049999999999983,angry,0,2.5000,3.5000,4.0000
Ses01F_script03_2_F030-3,scripted,Female,1.3874999999999886,neutral,3,3.0000,2.5000,2.0000
Ses01F_script03_2_F031-3,scripted,Female,3.6525000000000034,neutral,3,2.5000,3.0000,3.5000
Ses01F_script03_2_F032-3,scripted,Female,2.5668000000000006,neutral,3,3.5000,3.0000,3.5000
Ses01F_script03_2_F034-0,scripted,Female,5.0560999999999865,angry,0,2.5000,2.0000,4.0000
Ses01F_script03_2_F035-0,scripted,Female,3.9375,angry,0,2.0000,3.5000,3.5000
Ses01F_script03_2_F036-0,scripted,Female,8.830000000000041,angry,0,1.0000,4.0000,5.0000
Ses01F_script03_2_F037-0,scripted,Female,10.349999999999966,angry,0,1.0000,4.5000,5.0000
Ses01F_script03_2_F038-0,scripted,Female,5.425000000000011,angry,0,1.5000,2.0000,4.5000
Ses01F_script03_2_F039-0,scripted,Female,1.990000000000009,angry,0,4.0000,3.5000,3.5000
Ses01F_script03_2_F040-0,scripted,Female,18.430000000000007,angry,0,1.0000,5.0000,5.0000
Ses01F_script03_2_M001-3,scripted,Male,6.452499999999999,neutral,3,2.5000,2.5000,3.0000
Ses01F_script03_2_M002-3,scripted,Male,4.379999999999999,neutral,3,2.5000,3.5000,3.0000
Ses01F_script03_2_M004-3,scripted,Male,4.229999999999997,neutral,3,2.0000,4.0000,4.0000
Ses01F_script03_2_M007-0,scripted,Male,2.5992999999999995,angry,0,2.5000,2.5000,3.0000
Ses01F_script03_2_M010-3,scripted,Male,2.690000000000012,neutral,3,3.0000,4.0000,3.0000
Ses01F_script03_2_M011-3,scripted,Male,3.5365000000000038,neutral,3,2.5000,4.0000,3.0000
Ses01F_script03_2_M014-0,scripted,Male,2.25,angry,0,2.0000,3.5000,4.0000
Ses01F_script03_2_M016-3,scripted,Male,3.3499999999999943,neutral,3,3.0000,2.5000,2.5000
Ses01F_script03_2_M018-3,scripted,Male,2.9820999999999884,neutral,3,3.0000,4.0000,3.5000
Ses01F_script03_2_M019-3,scripted,Male,1.3699999999999761,neutral,3,3.0000,2.5000,3.5000
Ses01F_script03_2_M020-0,scripted,Male,5.090000000000003,angry,0,2.0000,4.0000,4.5000
Ses01F_script03_2_M021-0,scripted,Male,3.1921000000000106,angry,0,2.0000,4.5000,3.5000
Ses01F_script03_2_M022-0,scripted,Male,7.280000000000001,angry,0,2.0000,4.5000,4.5000
Ses01F_script03_2_M023-0,scripted,Male,3.719999999999999,angry,0,1.5000,4.5000,4.5000
Ses01F_script03_2_M024-0,scripted,Male,12.75,angry,0,1.0000,4.5000,4.5000
Ses01F_script03_2_M025-0,scripted,Male,4.489999999999981,angry,0,2.0000,4.0000,4.5000
Ses01F_script03_2_M026-0,scripted,Male,9.139399999999995,angry,0,2.0000,4.5000,4.5000
Ses01F_script03_2_M027-0,scripted,Male,14.840000000000003,angry,0,3.0000,4.5000,4.5000
Ses01F_script03_2_M029-0,scripted,Male,5.07759999999999,angry,0,2.5000,3.0000,3.5000
Ses01F_script03_2_M030-0,scripted,Male,2.3257999999999868,angry,0,2.5000,3.0000,3.0000
Ses01F_script03_2_M031-3,scripted,Male,4.259699999999981,neutral,3,2.5000,2.5000,3.5000
Ses01F_script03_2_M032-0,scripted,Male,2.949399999999997,angry,0,3.0000,2.5000,3.5000
Ses01F_script03_2_M033-0,scripted,Male,5.670899999999989,angry,0,2.0000,3.5000,3.5000
Ses01F_script03_2_M034-0,scripted,Male,3.177500000000009,angry,0,1.5000,3.0000,4.5000
Ses01F_script03_2_M035-0,scripted,Male,2.3424999999999727,angry,0,2.0000,3.5000,4.0000
Ses01F_script03_2_M036-0,scripted,Male,4.267500000000041,angry,0,4.0000,3.5000,3.5000
Ses01F_script03_2_M037-0,scripted,Male,8.972500000000025,angry,0,1.5000,4.0000,5.0000
Ses01F_script03_2_M038-0,scripted,Male,2.0674999999999955,angry,0,2.0000,2.5000,3.5000
Ses01F_script03_2_M039-0,scripted,Male,1.4950000000000045,angry,0,2.0000,3.0000,3.5000
Ses01F_script03_2_M040-0,scripted,Male,16.0,angry,0,1.0000,4.5000,5.0000
Ses01M_impro01_F000-0,improvised,Female,1.6900000000000013,angry,0,1.5000,3.5000,4.5000
Ses01M_impro01_F001-0,improvised,Female,2.049999999999999,angry,0,2.5000,3.5000,3.5000
Ses01M_impro01_F007-0,improvised,Female,3.4200000000000017,angry,0,2.0000,3.5000,4.0000
Ses01M_impro01_F008-0,improvised,Female,3.7361000000000004,angry,0,1.5000,4.0000,4.5000
Ses01M_impro01_F011-0,improvised,Female,2.1600000000000037,angry,0,2.0000,4.0000,4.5000
Ses01M_impro01_F012-0,improvised,Female,1.9249999999999972,angry,0,2.5000,2.5000,4.0000
Ses01M_impro01_F019-0,improvised,Female,3.6099999999999994,angry,0,1.0000,4.5000,4.5000
Ses01M_impro01_F020-0,improvised,Female,3.3299999999999983,angry,0,1.0000,4.0000,5.0000
Ses01M_impro01_F021-0,improvised,Female,4.9125000000000085,angry,0,1.0000,4.5000,5.0000
Ses01M_impro01_F022-0,improvised,Female,10.689999999999998,angry,0,1.0000,5.0000,5.0000
Ses01M_impro01_F024-3,improvised,Female,3.7125000000000057,neutral,3,3.0000,2.5000,3.0000
Ses01M_impro01_F025-3,improvised,Female,3.430000000000007,neutral,3,3.0000,3.0000,4.0000
