File,Gender,Original_Duration,Duration,Emotion,Emotion_Id,min_zcr,spikes_zcr,var_mel_spect,spikes_mel_spect,thpercentile25_chroma_stft,spikes_chroma_stft,mean_spec_bw,max_spec_bw,thpercentile25_rms,var_mfcc1,var_mfcc3,max_mfcc5,var_mfcc5,median_mfcc5,spikes_mfcc6,thpercentile75_mfcc7,max_mfcc7,var_mfcc8,sum_mfcc10,max_mfcc10,thpercentile75_mfcc11,max_mfcc11,sum_mfcc12,kurtosis_mfcc12,mean_mfcc13,mean_mfcc15,spikes_mfcc16,kurtosis_mfcc17,mean_mfcc17,kurtosis_mfcc18,spikes_mfcc19,mean_mfcc19,mean_mfcc20
s13_an_5,m,3.48,3.48,anger,0,0.0361328125,31,44.679443359375,894,0.0018098391059902497,400,1372.2655967682606,2101.930363269507,0.003421849379083142,3905.450439453125,641.686767578125,31.853717803955078,339.68096923828125,-13.130315780639648,46,-94.1149688720703,-1.7378629446029663,153.47430419921875,-1255.654052734375,13.723638534545898,-52.796965503692626,6.049414157867432,497.2679748535156,0.30466569866494586,-17.312442779541016,-14.771546363830566,37,-0.0012962943844012642,-1.6519696712493896,-0.29547495876417607,43,-3.390986204147339,-6.689499855041504
s13_ha_1,m,2.76,2.76,happiness,1,0.0361328125,29,101.19126892089844,695,0.0013034383664489724,288,1313.4819892385415,2535.602997296998,0.0032708637905307114,7059.9248046875,1270.8214111328125,39.310943603515625,402.2987060546875,-7.283022880554199,38,-90.36719844818116,-6.165558815002441,107.10425567626953,-751.6967163085938,22.70882797241211,-25.476979551315306,13.217906951904297,-11.802271842956543,-0.4222400102601478,-22.825847625732422,-1.7600501775741577,35,0.38328733996514064,-3.5330581665039062,-0.10322590769140527,34,-7.059642314910889,-8.042669296264648
s13_ha_2,m,3.2,3.2,happiness,1,0.04052734375,24,24.80770492553711,1066,0.00405625831685029,401,1386.9948743042582,2753.140842875203,0.0030110657413024455,5785.04736328125,1618.683837890625,36.833709716796875,543.3294677734375,-14.744644165039062,42,-95.7809922027588,-19.2127685546875,115.21886444091797,-407.2958068847656,14.67003059387207,-28.778491258621216,11.97459602355957,26.328872680664062,-0.3490769939173628,-22.321260452270508,0.9957945942878723,43,0.21852434445395597,0.5128687024116516,0.5528907071687961,37,-8.193380355834961,-9.1368989944458
s13_ha_3,m,2.84,2.84,happiness,1,0.03369140625,19,209.27328491210938,532,2.5805854784266556e-05,297,1420.7403414760165,2684.2013916238566,0.004012020807131193,7721.59521484375,1782.6148681640625,27.587844848632812,601.7493286132812,-16.762832641601562,28,-63.86694438934326,-8.293442726135254,200.23695373535156,-1463.4139404296875,-0.060746967792510986,-56.270592498779294,4.805465221405029,84.89618682861328,-0.6214864586973721,-24.057815551757812,-6.0058135986328125,34,-0.383336648440495,14.4569091796875,-0.608612734317505,30,4.9598517417907715,0.13197429478168488
s13_ha_4,m,2.48,2.48,happiness,1,0.037109375,13,206.2509002685547,447,0.001293720008688979,208,1372.7311149506393,2643.002044936883,0.0037731332588009535,5535.25244140625,2064.579345703125,33.149009704589844,595.3768310546875,-11.990850448608398,19,-72.46773403167725,-11.809694290161133,337.4154052734375,-416.7248840332031,12.846829414367676,-48.72823198318481,15.836284637451172,151.0345458984375,-0.3977610921373751,-16.99483871459961,-1.7775259017944336,27,-0.16772042824092281,-3.8925864696502686,-0.8349825328908516,25,-3.3046255111694336,-5.684999942779541
s13_ha_5,m,2.08,2.08,happiness,1,0.0224609375,14,35.002994537353516,631,0.004866179573582485,262,1600.127978025366,2561.071530341814,0.003077777586877346,14097.10546875,1410.1900634765625,35.247650146484375,494.2270202636719,2.056185722351074,28,-85.3938613128662,3.601884365081787,106.691162109375,-275.8251647949219,22.552392959594727,-31.567901525497437,12.171805381774902,-253.71165466308594,0.12025927868180597,-21.25815200805664,-13.28189754486084,31,-0.4525776366477716,-0.8743796348571777,-0.14185040431110263,26,-2.897540807723999,-7.51803731918335
s13_sa_1,m,3.04,3.04,sadness,3,0.02685546875,14,0.5573554039001465,662,0.006380122760310769,264,1562.0518637156845,2755.949446370533,0.001364052832359448,6068.611328125,923.6845703125,39.38846206665039,306.379638671875,3.543349266052246,32,-75.25791946411132,4.032014846801758,144.9246368408203,181.02804565429688,16.87593650817871,-31.032141342163087,0.8054447174072266,-54.199913024902344,-0.3124230381122959,-15.059643745422363,-8.808246612548828,30,-0.13439525311851286,-1.7932734489440918,-0.9721754417092354,31,-5.832483291625977,-4.773459434509277
s13_sa_2,m,5.12,5.12,sadness,3,0.04638671875,42,1.2937253713607788,1027,0.00615901906741783,655,1623.0348202649604,2784.3559378780346,0.0004015898116631433,9967.00390625,500.11370849609375,39.133792877197266,443.3710632324219,3.333984375,69,-97.51849533081055,10.907330513000488,121.20181274414062,-371.80877685546875,20.91387176513672,-45.44753883361816,2.480262041091919,619.7106323242188,0.5827006234442473,-12.622712135314941,-5.8677239418029785,64,-0.24335695206464658,-4.714391708374023,0.432886737861073,62,-4.725144863128662,-10.090730667114258
s13_sa_3,m,4.08,4.08,sadness,3,0.04345703125,46,0.2712230384349823,853,0.0072966160043142735,593,1793.150086090788,2682.4707329911116,0.0006901354732690379,4190.35498046875,478.8255310058594,31.529470443725586,182.73211669921875,-2.2308101654052734,70,-59.33738327026367,-0.4527240991592407,236.13543701171875,767.2130737304688,21.97319793701172,-28.3062579870224,3.4780454635620117,-356.75677490234375,0.6312417054837365,-12.72096061706543,-9.275816917419434,59,1.0720285291896339,-8.232889175415039,0.47765834322986667,64,-8.986615180969238,-6.476672649383545
s13_sa_4,m,1.92,1.92,sadness,3,0.04736328125,10,0.15580527484416962,367,0.014084346990566701,230,1556.7424505707345,2443.228076438391,0.0007546845520846546,4871.048828125,528.6127319335938,26.608600616455078,125.02525329589844,8.279263496398926,26,-57.150023498535155,-4.256545066833496,110.5834732055664,575.5130615234375,39.89778137207031,-32.151404495239255,1.1228561401367188,-313.196533203125,-1.0480555175561914,-15.651403427124023,-15.215522766113281,27,0.07433194009808108,-5.527174472808838,-0.16308301077004694,21,-11.519998550415039,-7.493298053741455
s13_sa_5,m,1.72,1.72,sadness,3,0.05517578125,9,0.551949143409729,467,0.013534348995890469,187,1608.2673268108163,2308.8253965722924,0.0010387750575318933,5493.97705078125,272.4100036621094,17.124313354492188,150.43389892578125,-3.2240335941314697,18,-82.38225784301758,-0.4606342911720276,204.7786407470703,104.82490539550781,22.024795532226562,-42.5139631652832,0.7729209661483765,-59.625465393066406,0.17812949070727147,-16.657318115234375,-18.872175216674805,19,-0.29254594259916056,-5.348817348480225,-0.01290957117474889,16,-10.241753578186035,-2.935880661010742
s14_an_1,m,4.08,4.08,anger,0,0.0224609375,31,34.68136215209961,1247,0.00773183144046925,460,1373.7740098184315,2441.5470995644323,0.0012316750278114341,10671.1591796875,2442.726806640625,13.085343360900879,449.4051513671875,-16.61070442199707,56,-57.021563301086424,17.46139144897461,672.5872802734375,34.73432159423828,36.15144729614258,-42.66458610534668,10.758806228637695,-641.4692993164062,2.9319920750082957,-12.210029602050781,-18.798988342285156,45,0.08810164652508368,-5.354285717010498,-0.5946824805548445,50,-10.209237098693848,-8.38265609741211
s14_an_2,m,3.96,3.96,anger,0,0.0439453125,24,34.19088363647461,957,0.0019216198110370898,357,1315.7239560442106,2141.6942929051143,0.003037919722846709,5555.86962890625,1448.5067138671875,13.856602668762207,412.4197692871094,-27.74798583984375,35,-59.59438581466675,14.233901023864746,377.3631286621094,-90.46599578857422,29.897842407226562,-43.22702343940735,4.641336917877197,-314.9546203613281,-0.03840682824065844,-13.564373970031738,-19.866546630859375,44,-0.6740186147361298,-9.980405807495117,0.2558377478054257,27,-2.998662233352661,-4.123952865600586
s14_an_3,m,2.96,2.96,anger,0,0.0498046875,25,23.112764358520508,801,0.0065237626247107985,287,1315.6972608080694,2366.9428025520083,0.002994090860593133,6280.884765625,1526.077880859375,15.40766716003418,621.0087890625,-17.775054931640625,32,-61.91899040222168,28.992259979248047,410.7049560546875,-140.39151000976562,38.06293487548828,-35.861708860397336,-6.8568501472473145,55.67035675048828,-0.1406882412719339,-18.218570709228516,-19.4092960357666,30,-0.8961366974843452,-10.147829055786133,-0.8329738614143096,32,-13.812132835388184,-7.7403645515441895
s14_an_4,m,2.72,2.72,anger,0,0.0615234375,16,61.58346176147461,885,0.01595999681390822,293,1109.3677907886358,2128.913693007667,0.003603486348874867,3455.61474609375,1545.4659423828125,10.167388916015625,470.36407470703125,-18.2462158203125,45,-55.04070343017578,24.73758888244629,296.3937683105469,-0.5800833702087402,35.657318115234375,-42.11560298919678,5.181191444396973,-17.958145141601562,-0.7801080966038856,-17.678468704223633,-17.66482162475586,31,1.7716572416960323,-7.17222261428833,0.4141070094304693,31,-5.270939350128174,-6.775323867797852
s14_an_5,m,3.52,3.52,anger,0,0.04931640625,36,91.65729522705078,768,0.002360962169477716,374,1413.6455214994198,2287.732392693178,0.0012818485352909192,7493.3154296875,722.6370849609375,26.963726043701172,693.054931640625,-21.890830993652344,49,-53.0457799911499,37.993133544921875,552.7471923828125,-528.7952880859375,17.77161979675293,-35.05364809036255,7.115378379821777,-181.33554077148438,0.15158111688127596,-12.300668716430664,-17.52101707458496,46,-0.4665950146583717,-11.41146183013916,-1.0313804744103054,52,-8.021740913391113,-8.048349380493164
s14_ha_1,m,2.6,2.6,happiness,1,0.04443359375,32,71.68408203125,775,0.0072401043260470034,283,1176.73484834451,2295.745932597093,0.004966936289565638,6059.45947265625,933.9955444335938,23.832653045654297,310.9464416503906,2.7415237426757812,34,-50.1875880241394,11.619993209838867,332.94427490234375,428.37994384765625,60.50273895263672,-55.51481065750122,-9.885421752929688,191.69540405273438,0.0029949268952602637,-11.19225788116455,-9.70051383972168,35,-0.8365413273831419,-1.918103814125061,-0.8036756279303443,34,-5.336977005004883,-3.9616897106170654
s14_ha_2,m,2.8,2.8,happiness,1,0.06787109375,24,33.33076477050781,809,0.003191511572804302,279,1333.5591134606973,2515.372315104052,0.0033264587633311748,3492.713134765625,1976.5240478515625,14.887417793273926,593.4520874023438,-6.631351470947266,36,-59.432701110839844,15.214987754821777,461.28521728515625,-53.286563873291016,37.73963165283203,-52.67105255126953,-12.813720703125,-370.49468994140625,-1.0884857153387262,-13.926092147827148,-20.987377166748047,31,-0.6322388226199185,-11.202646255493164,0.0899668952984567,33,-6.486363887786865,-4.498485565185547
s14_ha_3,m,2.84,2.84,happiness,1,0.03955078125,19,236.6829376220703,525,0.0021157695836154745,269,1394.729095617881,2322.0625494243595,0.002951309275813401,7582.5673828125,2199.17578125,27.049057006835938,395.72003173828125,-17.263717651367188,26,-74.59365676879882,4.390264987945557,252.4363250732422,-458.5916748046875,12.091580390930176,-68.32475662231445,-5.744410037994385,-433.2560729980469,-0.9225093130893267,-12.121353149414062,-12.668355941772461,30,0.15056765627574586,-6.761641502380371,0.3431584294063299,29,-11.058919906616211,-6.959842681884766
s14_ha_4,m,2.32,2.32,happiness,1,0.0166015625,17,69.32286834716797,510,0.0014124763480504044,261,1374.2906716137802,2233.10888623747,0.0014207402669126168,8111.4521484375,894.3992309570312,18.935869216918945,1172.55029296875,-39.83784866333008,27,-45.736211462020876,27.265716552734375,577.2989501953125,335.95843505859375,27.628080368041992,-46.08216831207275,-6.470554351806641,-198.75340270996094,-0.25143733767705845,-5.9846882820129395,-14.590794563293457,23,0.08468299762089027,-8.069759368896484,-1.1122041261528797,30,-9.869502067565918,-7.846676826477051
s14_ha_5,m,2.2,2.2,happiness,1,0.05419921875,12,25.740684509277344,347,0.007266272632405162,160,1539.1562916466926,2370.075773146149,0.002842133896774612,5242.78173828125,1360.5318603515625,6.9604363441467285,439.0562744140625,-25.722463607788086,19,-79.63133583068847,11.504077911376953,417.58074951171875,474.4339294433594,35.056732177734375,-33.26325464248657,-3.311394214630127,-111.89798736572266,-0.2202630706680062,-5.721278667449951,-12.588289260864258,23,-0.3122681752923051,-8.73233413696289,-0.6818833634814756,19,-10.13723373413086,-4.381902694702148
s14_sa_1,m,2.84,2.84,sadness,3,0.0361328125,15,2.7045087814331055,488,0.004927206393331289,245,1388.4204173845371,2327.216798084966,0.0008586852496955544,10774.0107421875,2183.501220703125,20.389118194580078,366.7988586425781,-3.0877997875213623,32,-57.32712066650391,2.896787405014038,398.1557312011719,185.135498046875,27.220640182495117,-32.421316108703614,4.4021477699279785,-64.745849609375,-0.7331691366180322,-4.701108932495117,-11.242130279541016,20,-0.27606775376317927,-3.441424608230591,-0.4728792653080882,30,-6.770628929138184,-2.218703031539917
s14_sa_2,m,3.08,3.08,sadness,3,0.03076171875,18,5.204777717590332,850,0.004964680881239474,380,1340.1823093464986,2460.9268607997215,0.0020960074703907593,5934.71630859375,1609.074951171875,22.914615631103516,1105.4508056640625,-3.74997615814209,43,-55.774294719696044,16.88371467590332,465.6123962402344,39.00074768066406,30.07240104675293,-61.51503410339355,-4.766417503356934,216.0385284423828,-0.3204612714631021,-4.068609237670898,-11.94025993347168,42,0.08114509380390267,-5.688846588134766,-0.7256946629211796,36,-8.738852500915527,-5.553231239318848
s14_sa_3,m,4.04,4.04,sadness,3,0.044921875,39,9.681201934814453,875,0.0058819545537699015,365,1363.8143061489254,2385.187768557787,0.0015103553218068556,6065.31201171875,1561.692626953125,12.6246337890625,352.6938781738281,-12.327722549438477,52,-55.54403209686279,4.213526725769043,208.4727783203125,1204.29296875,42.747257232666016,-45.87832260131836,1.6909229755401611,-76.55854034423828,1.030771986536596,-4.801212310791016,-14.839167594909668,50,0.4405985415358744,-9.734639167785645,-0.37008301086970974,50,-3.9482762813568115,-5.440465450286865
s14_sa_4,m,2.12,2.12,sadness,3,0.048828125,12,15.757944107055664,346,0.026032418916001915,176,1431.0025036340323,2269.043774293692,0.002279899449786171,3136.875,1224.386962890625,11.348882675170898,537.2922973632812,-12.629192352294922,21,-53.23603858947754,-0.945451021194458,609.1986694335938,413.966796875,42.18498611450195,-48.767715978622434,3.432307004928589,84.19791412353516,0.14900062363301858,-4.731383323669434,-15.137261390686035,16,-0.8596141267509179,-4.919536113739014,-0.7309422454699623,19,-7.048837661743164,-0.841526448726654
s14_sa_5,m,1.48,1.48,sadness,3,0.0498046875,19,2.703183650970459,360,0.006588060248177498,228,1587.1295409324696,2239.9899823466194,0.0007251296011963859,4942.2607421875,1502.982666015625,8.03158950805664,203.92181396484375,-8.895397186279297,23,-48.602509002685544,4.678825378417969,405.64044189453125,169.63050842285156,30.451091766357422,-33.616498680114745,-5.399864196777344,155.91744995117188,0.1554220853887851,-5.028049945831299,-6.592081546783447,25,-0.08508510366876099,-4.666276454925537,-0.7374746604199829,24,-9.858770370483398,-3.279878854751587
s15_an_1,m,3.8,3.8,anger,0,0.0263671875,20,27.088144302368164,1287,0.007628514645621181,456,1557.8086853382028,2474.9959435787823,0.0007802895976055879,11258.63671875,2121.867919921875,23.710180282592773,1001.34326171875,-37.92450714111328,49,-53.90759425163269,34.18602752685547,646.1744384765625,149.7818603515625,27.778133392333984,-40.61283392906189,0.23411411046981812,-694.1846923828125,-0.8490402465738485,-14.786216735839844,-14.765052795410156,44,-0.13812185535538601,-12.315189361572266,-0.7658710769318731,50,-5.050503253936768,-9.061314582824707
s15_an_2,m,3.68,3.68,anger,0,0.060546875,22,25.082958221435547,1297,0.011216743807308376,426,1452.2218658244947,2491.5437650776835,0.0016240260051563382,8914.181640625,1772.6922607421875,22.160945892333984,746.391357421875,-26.438045501708984,48,-52.991858673095706,25.79913330078125,387.2972412109375,-574.00048828125,33.66520690917969,-37.388066635131835,13.492563247680664,-619.8519287109375,-0.4544003511910377,-15.243309020996094,-14.970091819763184,45,-0.1011861824770608,-10.926475524902344,-0.44984894557558786,36,-8.508108139038086,-6.058199405670166
s15_an_3,m,1.88,1.88,anger,0,0.0859375,30,31.374147415161133,798,0.008150512835709379,241,1327.2595271785715,2395.302988757184,0.008117495011538267,5453.26025390625,1107.999755859375,12.7054443359375,1243.3157958984375,-26.331192016601562,26,-44.37310401916504,14.828239440917969,382.16192626953125,-74.06881713867188,37.32850646972656,-26.7495392036438,4.330648422241211,-288.2312927246094,-0.5371590789033731,-18.395065307617188,-18.623220443725586,23,0.062420983306784805,-3.539883852005005,-0.6671228472627031,27,-10.781454086303711,-7.6057915687561035
s15_an_4,m,2.52,2.52,anger,0,0.0634765625,27,37.395172119140625,987,0.006162713419180363,309,1441.997772170535,2568.3230711017986,0.0029684667388210073,3832.919677734375,1334.1915283203125,20.768239974975586,699.1233520507812,-31.919967651367188,30,-63.12881212234497,21.719562530517578,448.6601257324219,-292.2038269042969,34.16632843017578,-29.36766743659973,7.79241943359375,-468.809326171875,-0.2355277666106832,-22.851978302001953,-21.58000946044922,36,-0.8480839852661717,-7.934656143188477,-0.3203882832558138,29,-7.1586713790893555,-4.279067516326904
s15_an_5,m,2.52,2.52,anger,0,0.04443359375,28,187.7740936279297,731,0.0007808226969791576,278,1395.1706486502726,2281.6812239639717,0.004397842835169285,4928.55517578125,1234.11962890625,9.930906295776367,746.0801391601562,-21.463878631591797,25,-55.80208101272583,18.901994705200195,265.33697509765625,-846.87548828125,17.95489501953125,-37.11793743133545,7.594242095947266,-608.043701171875,1.381218566431249,-18.950511932373047,-17.00941276550293,28,-0.5936418149617833,-4.930606842041016,-0.3444258433659826,32,-6.829258441925049,-6.720306396484375
